url,dsn,vsilist
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CENTRAL_HIGHLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CENTRAL_HIGHLANDS.zip,municipality_central_highlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CIRCULAR_HEAD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CIRCULAR_HEAD.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_circular_head.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CIRCULAR_HEAD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CIRCULAR_HEAD.zip,municipality_circular_head.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CLARENCE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CLARENCE.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_clarence.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CLARENCE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_CLARENCE.zip,municipality_clarence.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DERWENT_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DERWENT_VALLEY.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_derwent_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DERWENT_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DERWENT_VALLEY.zip,municipality_derwent_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DEVONPORT.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DEVONPORT.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_devonport.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DEVONPORT.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DEVONPORT.zip,municipality_devonport.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DORSET.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DORSET.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_dorset.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DORSET.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_DORSET.zip,municipality_dorset.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_FLINDERS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_FLINDERS.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_flinders.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_FLINDERS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_FLINDERS.zip,municipality_flinders.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GEORGE_TOWN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GEORGE_TOWN.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_george_town.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GEORGE_TOWN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GEORGE_TOWN.zip,municipality_george_town.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GLAMORGAN_SPRING_BAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GLAMORGAN_SPRING_BAY.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_glamorgan_spring_bay.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GLAMORGAN_SPRING_BAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GLAMORGAN_SPRING_BAY.zip,municipality_glamorgan_spring_bay.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GLENORCHY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_GLENORCHY.zip,municipality_glenorchy.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HOBART.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HOBART.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_hobart.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HOBART.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HOBART.zip,municipality_hobart.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HUON_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HUON_VALLEY.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_huon_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HUON_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_HUON_VALLEY.zip,municipality_huon_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KENTISH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KENTISH.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_kentish.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KENTISH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KENTISH.zip,municipality_kentish.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KINGBOROUGH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KINGBOROUGH.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_kingborough.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KINGBOROUGH.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KINGBOROUGH.zip,municipality_kingborough.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KING_ISLAND.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KING_ISLAND.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_king_island.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KING_ISLAND.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_KING_ISLAND.zip,municipality_king_island.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LATROBE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LATROBE.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_latrobe.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LATROBE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LATROBE.zip,municipality_latrobe.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LAUNCESTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LAUNCESTON.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_launceston.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LAUNCESTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_LAUNCESTON.zip,municipality_launceston.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_MEANDER_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_MEANDER_VALLEY.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_meander_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_MEANDER_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_MEANDER_VALLEY.zip,municipality_meander_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_NORTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_NORTHERN_MIDLANDS.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_northern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_NORTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_NORTHERN_MIDLANDS.zip,municipality_northern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SORELL.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SORELL.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_sorell.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SORELL.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SORELL.zip,municipality_sorell.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SOUTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SOUTHERN_MIDLANDS.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_southern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SOUTHERN_MIDLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_SOUTHERN_MIDLANDS.zip,municipality_southern_midlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_STATEWIDE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_STATEWIDE.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_statewide.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_TASMAN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_TASMAN.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_tasman.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_TASMAN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_TASMAN.zip,municipality_tasman.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WARATAH_WYNYARD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WARATAH_WYNYARD.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_waratah_wynyard.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WARATAH_WYNYARD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WARATAH_WYNYARD.zip,municipality_waratah_wynyard.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_COAST.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_west_coast.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_COAST.zip,municipality_west_coast.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_TAMAR.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_TAMAR.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2010_west_tamar.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_TAMAR.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2010_WEST_TAMAR.zip,municipality_west_tamar.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BREAK_O_DAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BREAK_O_DAY.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_break_o_day.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BREAK_O_DAY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BREAK_O_DAY.zip,municipality_break_o_day.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BRIGHTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BRIGHTON.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_brighton.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BRIGHTON.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BRIGHTON.zip,municipality_brighton.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BURNIE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BURNIE.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_burnie.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BURNIE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_BURNIE.zip,municipality_burnie.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_COAST.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_central_coast.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_COAST.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_COAST.zip,municipality_central_coast.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_HIGHLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_HIGHLANDS.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_central_highlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_HIGHLANDS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CENTRAL_HIGHLANDS.zip,municipality_central_highlands.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CIRCULAR_HEAD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CIRCULAR_HEAD.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_circular_head.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CIRCULAR_HEAD.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CIRCULAR_HEAD.zip,municipality_circular_head.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CLARENCE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CLARENCE.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_clarence.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CLARENCE.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_CLARENCE.zip,municipality_clarence.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DERWENT_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DERWENT_VALLEY.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_derwent_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DERWENT_VALLEY.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DERWENT_VALLEY.zip,municipality_derwent_valley.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DEVONPORT.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DEVONPORT.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_devonport.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DEVONPORT.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DEVONPORT.zip,municipality_devonport.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DORSET.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_DORSET.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_dorset.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_FLINDERS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_FLINDERS.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_flinders.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_FLINDERS.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_FLINDERS.zip,municipality_flinders.gdb
https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_GEORGE_TOWN.zip,/vsizip//vsicurl/https://listdata.thelist.tas.gov.au/opendata/data/LIST_COASTAL_PROJECTED_STORM_TIDE_20161201_1PCT_AEP_2050_GEORGE_TOWN.zip,list_coastal_projected_storm_tide_20161201_1PCT_AEP_2050_george_town.gdb
